Filename,Encodings
00034438.jpg,
00032707.jpg,
00035068.jpg,-0.12359975278377533 0.02006589248776436 0.043901439756155014 -0.007018733769655228 -0.08111844211816788 -0.1550186723470688 0.05238154157996178 -0.19463494420051575 0.13265937566757202 -0.045118298381567 0.24940428137779236 -0.07182158529758453 -0.2246391475200653 -0.15949665009975433 0.08772360533475876 0.156672403216362 -0.15653377771377563 -0.10600216686725616 -0.07705217599868774 -0.016805827617645264 0.01286563090980053 -0.051896702498197556 0.08702156692743301 0.1078639104962349 -0.0869012176990509 -0.3681333661079407 -0.09600768238306046 -0.13456082344055176 -0.0033061299473047256 -0.022230446338653564 -0.03776144981384277 0.12869225442409515 -0.1620783507823944 -0.07308924943208694 0.026789091527462006 0.0813559889793396 -0.02505265176296234 -0.025894440710544586 0.2282392978668213 -0.03644854575395584 -0.2547416388988495 -0.08794797956943512 0.10042443871498108 0.17747731506824493 0.1632700264453888 -0.04737205430865288 0.04299803078174591 0.010047554969787598 0.04403968155384064 -0.19929808378219604 0.013891223818063736 0.10484745353460312 0.13317550718784332 0.0017479658126831055 0.046951502561569214 -0.12234057486057281 -0.05368724465370178 0.1264851987361908 -0.18260717391967773 -0.010484293103218079 0.08151378482580185 -0.14572279155254364 -0.13180723786354065 -0.02806926518678665 0.24113956093788147 0.16727739572525024 -0.12348616123199463 -0.0681968405842781 0.15489959716796875 -0.13227133452892303 -0.0620785728096962 0.025972362607717514 -0.1451733410358429 -0.15211054682731628 -0.2720014154911041 -0.010078370571136475 0.3747939169406891 0.01851814240217209 -0.18384990096092224 0.00781465694308281 -0.15058694779872894 -0.02019331604242325 0.006012052297592163 0.0552983358502388 -0.025471411645412445 0.05026090145111084 -0.10190388560295105 0.01654931902885437 0.12346941232681274 -0.05354180186986923 0.07609498500823975 0.21285445988178253 -0.0022738128900527954 0.03940883278846741 0.009562615305185318 -0.024998754262924194 -0.012099891901016235 -0.03699396178126335 -0.14449971914291382 -0.027495548129081726 0.025606296956539154 -0.09061408042907715 0.03033982217311859 0.04136452078819275 -0.2474440634250641 0.07188472896814346 0.0849088653922081 -0.02865723893046379 0.05067653954029083 0.010913312435150146 -0.04864269867539406 -0.09305758774280548 0.09084257483482361 -0.23353414237499237 0.17647582292556763 0.16396421194076538 0.00036770477890968323 0.12773223221302032 -0.015864066779613495 0.05318431556224823 -0.024042189121246338 -0.06497123092412949 -0.13096566498279572 -0.008337855339050293 0.10448528826236725 -0.013485036790370941 0.0004600733518600464 0.017574824392795563
00034362.jpg,-0.06345954537391663 0.1028796061873436 0.12866103649139404 -0.0941055566072464 -0.06549976021051407 0.002372726798057556 -0.04811574146151543 -0.17540784180164337 0.1895398646593094 -0.15319693088531494 0.19202741980552673 -0.08682437241077423 -0.21711647510528564 -0.0135006383061409 -0.04633297771215439 0.19500121474266052 -0.22681501507759094 -0.1709212064743042 0.028371896594762802 0.014510735869407654 0.022585198283195496 0.0341653898358345 0.02995433658361435 0.03439509868621826 -0.132910817861557 -0.362046480178833 -0.06669189035892487 -0.1262597292661667 0.05328470841050148 -0.034422293305397034 -0.0601661279797554 0.0020741745829582214 -0.23840783536434174 0.03895595669746399 0.013495750725269318 0.09714433550834656 -0.10781841725111008 -0.11861848831176758 0.1462564766407013 0.002073471900075674 -0.23367750644683838 -0.002038508653640747 0.06673383712768555 0.13623790442943573 0.21171584725379944 -0.06745939701795578 0.019416693598031998 -0.15086781978607178 0.10577083379030228 -0.19151738286018372 -0.030324924737215042 0.1681489646434784 0.11766814440488815 0.1284024566411972 -0.009764708578586578 -0.13732481002807617 0.03519567847251892 0.1075884997844696 -0.2090957909822464 0.032416559755802155 0.09072072803974152 -0.015180610120296478 0.005385557189583778 0.05514758825302124 0.1818276345729828 0.07236728817224503 -0.11746368557214737 -0.1723521649837494 0.1629314422607422 -0.1762365698814392 -0.027373215183615685 0.046158041805028915 -0.1348322331905365 -0.2098267674446106 -0.1981191337108612 -0.0303984135389328 0.30571314692497253 0.10670888423919678 -0.12862300872802734 0.07029426097869873 -0.11923249065876007 -0.018734559416770935 -0.007389500737190247 0.13223087787628174 0.0024619661271572113 -1.4856457710266113e-05 -0.06262795627117157 0.022930428385734558 0.1805100440979004 -0.09808669984340668 0.07059939205646515 0.23849208652973175 -0.029304880648851395 0.028223112225532532 -0.028422849252820015 0.03207899630069733 -0.14529791474342346 0.04152129217982292 -0.11885081976652145 -0.0913037359714508 -0.08146689832210541 0.005044270306825638 0.010810419917106628 0.15165141224861145 -0.21492163836956024 0.18215152621269226 0.007415905594825745 -0.03893864527344704 0.050353698432445526 0.02234739065170288 -0.0002600178122520447 -0.11465112119913101 0.09912970662117004 -0.21359050273895264 0.190412700176239 0.1877097487449646 0.04760013520717621 0.1230880543589592 0.04299250990152359 0.06219305098056793 0.021689459681510925 -0.021895766258239746 -0.1752241998910904 -0.016783658415079117 0.005804147571325302 -0.024759210646152496 -0.03682076930999756 -0.00847627967596054
00034821.jpg,-0.1257132738828659 0.044829655438661575 0.06554579734802246 0.025122901424765587 -0.12097477167844772 -0.03241436928510666 -0.06675262749195099 -0.0969747006893158 0.10924719274044037 -0.06926020234823227 0.13751758635044098 0.016506662592291832 -0.1856154501438141 -0.033187270164489746 -0.059558283537626266 0.06642848253250122 -0.16211780905723572 -0.1602984219789505 0.0023436322808265686 -0.1394469290971756 0.05079437792301178 0.0587087906897068 0.02389732003211975 -0.015928402543067932 -0.15863999724388123 -0.23513764142990112 -0.106474369764328 -0.1064874529838562 0.052569858729839325 -0.0722220242023468 0.05441657453775406 -0.004182610660791397 -0.2174326777458191 -0.030194923281669617 -0.0186590775847435 0.0889163687825203 -0.038978129625320435 -0.08485674858093262 0.22740179300308228 0.059901557862758636 -0.09418591111898422 0.04840575158596039 0.06943115592002869 0.27712589502334595 0.16036446392536163 0.006099959835410118 0.0006591044366359711 -0.013324588537216187 0.10523705929517746 -0.2617274522781372 0.061301540583372116 0.21986278891563416 0.09456761926412582 0.0819438174366951 0.04741929471492767 -0.10089290142059326 0.08474424481391907 0.1299307644367218 -0.16902558505535126 0.09914398193359375 0.10322167724370956 -0.02385370433330536 -0.0014799670316278934 0.06114662438631058 0.16982153058052063 0.09799236059188843 -0.02750159427523613 -0.12666060030460358 0.13335412740707397 -0.1516435146331787 -0.13108830153942108 0.05449996516108513 -0.12452154606580734 -0.14581096172332764 -0.2759772539138794 0.0905349850654602 0.4132755994796753 0.13665366172790527 -0.0895126536488533 0.08608530461788177 -0.06686938554048538 0.007935363799333572 0.07449150830507278 0.00861617922782898 -0.09968584030866623 -0.04601792246103287 -0.14064690470695496 0.059767112135887146 0.18657022714614868 0.033171892166137695 -0.05732785165309906 0.16742569208145142 0.07795917987823486 0.005803555250167847 0.07752062380313873 0.049493737518787384 -0.05793242156505585 -0.03392742946743965 -0.12318608909845352 -0.02750585228204727 0.06477468460798264 -0.06191045045852661 0.01241949200630188 0.12215474247932434 -0.17459627985954285 0.11300984025001526 -0.015422999858856201 -0.08951354026794434 -0.06400425732135773 0.008137643337249756 -0.10943714529275894 0.04373839497566223 0.11351490020751953 -0.23732569813728333 0.20683127641677856 0.16669577360153198 -0.009637562558054924 0.1412438005208969 0.09438320994377136 0.046033285558223724 -0.03722450137138367 -0.014611810445785522 -0.10470835119485855 -0.13758519291877747 -0.03822269290685654 0.042598627507686615 0.0341094434261322 0.08606232702732086
00034809.jpg,-0.10671257972717285 -0.04057186841964722 0.04251033812761307 -0.11861111223697662 -0.10485149919986725 -0.07167793810367584 0.06492909789085388 -0.21695071458816528 0.15870250761508942 -0.11661388725042343 0.1798897385597229 -0.10314777493476868 -0.17273405194282532 -0.13841791450977325 0.02719111740589142 0.13427449762821198 -0.11455127596855164 -0.15095949172973633 -0.04194357618689537 -0.02933923900127411 -0.044657111167907715 0.0015656203031539917 -0.031204264611005783 0.08102207630872726 -0.02513006329536438 -0.3263040781021118 -0.11535755544900894 -0.09812885522842407 0.004422582685947418 0.004452839493751526 0.016600413247942924 0.1825563907623291 -0.25410810112953186 -0.06260178983211517 -0.02884577214717865 0.0989372730255127 -0.11713166534900665 -0.07665956020355225 0.23194268345832825 -0.0026169270277023315 -0.16518747806549072 0.03362727165222168 0.07515615969896317 0.17322324216365814 0.13152454793453217 -0.0760364979505539 0.02728865295648575 -0.03976435959339142 0.08501196652650833 -0.15711277723312378 -0.05433765426278114 0.16962897777557373 0.17887280881404877 0.025003917515277863 0.03598097711801529 -0.0686710923910141 0.03158995509147644 0.043687425553798676 -0.2707067131996155 0.08861460536718369 0.04231534153223038 -0.12237061560153961 -0.05479385331273079 -0.027286559343338013 0.20401816070079803 0.12285523116588593 -0.0562056340277195 -0.12569613754749298 0.2049044370651245 -0.1717773824930191 -0.06585627049207687 0.0743083506822586 -0.13058604300022125 -0.1670384705066681 -0.24067144095897675 0.013184532523155212 0.3216174244880676 0.06936601549386978 -0.16638456284999847 0.03763965889811516 -0.12912559509277344 -0.09965784102678299 0.023290716111660004 0.05332811176776886 -0.0068201422691345215 -0.04552564024925232 -0.0721159502863884 0.011804625391960144 0.2076207995414734 -0.025216594338417053 0.016537081450223923 0.23695647716522217 0.03592878207564354 -0.03701244294643402 -0.02324371226131916 -0.01762198656797409 -0.010805301368236542 -0.020968541502952576 -0.091135673224926 -0.021062999963760376 0.020421277731657028 -0.12394499778747559 0.02557346224784851 0.10205262899398804 -0.21301807463169098 0.13983015716075897 0.006013102829456329 -0.0468941405415535 -0.009584687650203705 -0.0033109933137893677 -0.07833113521337509 -0.041065916419029236 0.11942481994628906 -0.23375636339187622 0.19840700924396515 0.1109866201877594 -0.038065917789936066 0.09736102819442749 -0.018980495631694794 0.07974269241094589 -0.0536668598651886 -0.07626431435346603 -0.11362549662590027 -0.09894131124019623 0.06684330105781555 0.04310215637087822 0.04575149714946747 0.07053437829017639
00033141.jpg,-0.06467896699905396 -0.019285134971141815 0.08011624217033386 -0.062182098627090454 -0.09707245230674744 0.017098277807235718 0.0069712307304143906 -0.14150981605052948 0.101322703063488 -0.14634448289871216 0.0813140720129013 -0.03089306131005287 -0.2613092362880707 0.007437068969011307 -0.09524576365947723 0.06805834174156189 -0.13052895665168762 -0.13729706406593323 -0.146795392036438 -0.13230043649673462 -0.04093358293175697 0.010822336189448833 -0.04293549060821533 -0.002358272671699524 -0.0810060054063797 -0.2501053512096405 -0.12865552306175232 -0.041022151708602905 0.00047238171100616455 -0.033499106764793396 0.021743277087807655 0.044728945940732956 -0.17171816527843475 0.001874394714832306 -0.08219458162784576 0.04639148712158203 0.03540654480457306 -0.006494216620922089 0.2168627679347992 0.03696468472480774 -0.16668793559074402 0.12805046141147614 0.10919687151908875 0.2559577226638794 0.24345308542251587 0.04871339350938797 0.011949151754379272 0.014479637145996094 0.1836378574371338 -0.28842753171920776 0.048861775547266006 0.14322979748249054 0.20324689149856567 0.01255883276462555 0.09107843786478043 -0.12261765450239182 -0.032692402601242065 0.1375049203634262 -0.15534284710884094 0.18982602655887604 0.04341506212949753 -0.12203758209943771 -0.003127826377749443 0.026590272784233093 0.16591481864452362 0.11354924738407135 -0.0936146229505539 -0.1328091323375702 0.2519623041152954 -0.24571892619132996 -0.06109336018562317 0.04980839416384697 -0.08270279318094254 -0.09014229476451874 -0.29541724920272827 0.07106657326221466 0.4448535442352295 0.12161001563072205 -0.12978826463222504 0.05184372141957283 -0.09685466438531876 -0.03600173071026802 0.05010078847408295 0.06975434720516205 -0.0946996659040451 -0.045971229672431946 -0.10104059427976608 0.023224785923957825 0.2513948678970337 0.03242292255163193 -0.030760115012526512 0.24477510154247284 0.06630587577819824 -0.02213350683450699 0.011836772784590721 0.07828612625598907 -0.0909411758184433 -0.05750587210059166 -0.10194584727287292 0.03361809253692627 0.05291861295700073 -0.12667423486709595 0.048814497888088226 0.08147191256284714 -0.1826569139957428 0.16960206627845764 -0.1015535369515419 -0.018514886498451233 -0.03365923464298248 0.022589370608329773 -0.0439937524497509 0.05312959849834442 0.1940370500087738 -0.2824552655220032 0.11951488256454468 0.1607304811477661 -0.07396413385868073 0.07582421600818634 0.03133554011583328 0.07433655112981796 0.027926847338676453 0.0028043389320373535 -0.1280321180820465 -0.1789301335811615 -0.029800236225128174 -0.05508933216333389 0.06512239575386047 0.1422194391489029
00032539.jpg,-0.11260169744491577 0.09702193737030029 0.030688650906085968 -0.06763587146997452 -0.20782536268234253 -0.019802171736955643 -0.03930504620075226 -0.12118043005466461 0.05979086458683014 -0.0002192668616771698 0.08442014455795288 -0.02602268010377884 -0.21589244902133942 0.06123173236846924 -0.07179782539606094 0.08496272563934326 -0.026491006836295128 -0.08870723843574524 -0.16868962347507477 -0.10308119654655457 -0.08759062737226486 0.046179287135601044 0.030914492905139923 0.008335411548614502 -0.07933057099580765 -0.17711232602596283 -0.0831678956747055 0.0010346397757530212 0.09327608346939087 -0.07114139199256897 0.015592199750244617 0.02256060019135475 -0.2629877030849457 -0.06273213028907776 0.019604861736297607 0.05618629604578018 -0.09829170256853104 -0.10155367106199265 0.19357812404632568 -0.022306019440293312 -0.16745206713676453 0.07814645767211914 0.1147754043340683 0.22286716103553772 0.20395255088806152 -0.0924733355641365 0.01919146254658699 -0.011822938919067383 0.11243817955255508 -0.19539028406143188 0.063051737844944 0.11288758367300034 0.2203483283519745 0.034764364361763 0.07186436653137207 -0.11138902604579926 0.017778128385543823 0.1751573383808136 -0.12159769237041473 0.07607948780059814 0.08937528729438782 -0.03729833662509918 -0.10515815019607544 -0.12007899582386017 0.06645075231790543 0.09277185052633286 -0.060506291687488556 -0.21366144716739655 0.13523244857788086 -0.15209810435771942 -0.000612255185842514 0.11394040286540985 -0.06544744968414307 -0.11555975675582886 -0.25813931226730347 0.06071101129055023 0.2976410984992981 0.1460215449333191 -0.14890533685684204 0.03870370239019394 -0.04280915483832359 -0.013086237013339996 -0.07961907237768173 -0.029600828886032104 -0.09247640520334244 -0.04105415195226669 -0.06131581589579582 0.04998499155044556 0.19665053486824036 -0.06037034094333649 -0.015278691425919533 0.15812145173549652 0.06581699848175049 -0.06240222603082657 -0.03383245691657066 0.06235221400856972 -0.11169178783893585 -0.038787372410297394 -0.05845937132835388 0.053484052419662476 0.04215814918279648 -0.1560402810573578 0.016985014081001282 0.0906643494963646 -0.19795958697795868 0.19060762226581573 -0.013775646686553955 -0.0005786605179309845 -0.022242695093154907 0.01208464801311493 -0.06792005896568298 0.017430633306503296 0.16379259526729584 -0.2568064033985138 0.21341252326965332 0.1375206857919693 -0.08937576413154602 0.05085464194417 0.06892155110836029 0.05601026117801666 0.04036019742488861 0.07818791270256042 -0.06249687820672989 -0.19089525938034058 0.0010192785412073135 -0.09153476357460022 -0.002374023199081421 0.11568398028612137
00033197.jpg,
00034820.jpg,
