Filename,Encodings
00033341.jpg,-0.21326035261154175 0.05133238807320595 0.041829317808151245 -0.12520797550678253 -0.1394776999950409 -0.012049920856952667 -0.022605881094932556 -0.14901241660118103 0.2048473358154297 -0.09773273020982742 0.10481131821870804 -0.037546075880527496 -0.289776474237442 0.09227555245161057 -0.16276195645332336 0.10263548791408539 -0.20165258646011353 -0.17419910430908203 0.006687750108540058 -0.037075504660606384 0.03751190006732941 -0.0068536861799657345 0.06676867604255676 0.05219710245728493 -0.11712998896837234 -0.28636592626571655 -0.08906776458024979 -0.11029214411973953 -0.011190637946128845 -0.035004228353500366 0.04038507491350174 0.06985814869403839 -0.24406898021697998 -0.020120270550251007 0.03528868407011032 0.12539686262607574 -0.030696280300617218 -0.11270376294851303 0.29858726263046265 0.03254124894738197 -0.18750569224357605 -0.14420819282531738 0.1331678330898285 0.26917746663093567 0.15349936485290527 0.004408704116940498 -0.03643151372671127 -0.027515918016433716 0.15966744720935822 -0.3153383135795593 0.017686109989881516 0.18990759551525116 0.10560618340969086 0.05633554980158806 0.05751585215330124 -0.1764589548110962 0.13969464600086212 0.08195304870605469 -0.18739311397075653 0.06054041162133217 0.11417384445667267 -0.10420433431863785 -0.025190144777297974 0.015466839075088501 0.25142937898635864 0.08558742702007294 -0.09668757766485214 -0.08651850372552872 0.23337820172309875 -0.12024666368961334 0.00940539687871933 0.08873927593231201 -0.13146144151687622 -0.2236105501651764 -0.1492673009634018 -0.009505942463874817 0.335443913936615 0.17211884260177612 -0.06624315679073334 0.06034417450428009 -0.08551158756017685 -0.027490518987178802 0.013426348567008972 0.0988805964589119 -0.05970150604844093 0.06425341963768005 -0.10394009947776794 0.0428505539894104 0.2223009169101715 -0.03903895616531372 -0.006573846563696861 0.26014286279678345 0.028781309723854065 -0.0351996123790741 0.04226233810186386 0.059741392731666565 -0.11274617910385132 -0.021534182131290436 -0.21305838227272034 0.0015834718942642212 0.06751455366611481 -0.028956465423107147 -0.00044289231300354004 0.10865295678377151 -0.21321149170398712 0.027212321758270264 -0.05623168498277664 -0.116154745221138 -0.10390648245811462 -0.1510138362646103 -0.09418541193008423 -0.015081211924552917 0.13806727528572083 -0.2337987869977951 0.17291942238807678 0.15191401541233063 -0.01598060503602028 0.15366728603839874 0.06791777163743973 -0.01917634904384613 0.09249312430620193 -0.05663781613111496 -0.10791168361902237 -0.13417020440101624 0.06527052819728851 -0.019272245466709137 0.017781659960746765 0.004316762089729309
00035730.jpg,
00034348.jpg,
00034200.jpg,-0.07495862245559692 0.005666479468345642 0.02397449128329754 -0.11674058437347412 -0.1653415858745575 -0.019436821341514587 -0.015208452939987183 -0.07360143959522247 0.14445742964744568 -0.15232215821743011 0.21813829243183136 -0.04474195837974548 -0.2635561227798462 -0.02642158418893814 0.018628433346748352 0.17894509434700012 -0.10012533515691757 -0.0861295834183693 -0.08829572796821594 0.0013783127069473267 -0.04383864253759384 0.09274543821811676 0.007908154278993607 0.04658970981836319 -0.07201037555932999 -0.3742283880710602 -0.07029679417610168 -0.10236018896102905 -0.05278531834483147 0.02521762251853943 -0.005785474553704262 0.15598039329051971 -0.12316044420003891 -0.03729557991027832 0.04813347011804581 0.0874820128083229 -0.1551770716905594 -0.058667197823524475 0.22023311257362366 -0.009450269863009453 -0.20971283316612244 -0.08082327246665955 0.049388088285923004 0.19569219648838043 0.13466991484165192 -0.04856318235397339 0.06264007091522217 -0.03552320599555969 0.1228335052728653 -0.24803094565868378 0.015172328799962997 0.0996733009815216 0.11163327097892761 0.06759597361087799 0.08973915874958038 -0.06769359856843948 0.042115747928619385 0.20217005908489227 -0.21889716386795044 -0.029866954311728477 0.034763455390930176 -0.08045528084039688 -0.05138460919260979 -0.06659150123596191 0.23041625320911407 0.09705513715744019 -0.11169220507144928 -0.10328897833824158 0.18226100504398346 -0.14260601997375488 -0.08416762948036194 0.041116829961538315 -0.14642572402954102 -0.19917067885398865 -0.24077726900577545 0.03476206958293915 0.280274361371994 0.12910285592079163 -0.11611708998680115 0.014121279120445251 0.025348806753754616 -0.07822513580322266 0.05968068540096283 0.06736751645803452 -0.002519618719816208 -0.07108102738857269 -0.036330193281173706 0.01595441997051239 0.18535523116588593 -0.09445521235466003 0.03709352761507034 0.221851646900177 0.025987550616264343 0.02167617529630661 0.012570020742714405 0.009238451719284058 -0.04737355560064316 0.004766501486301422 -0.13002310693264008 0.06574060022830963 0.028616271913051605 -0.051109254360198975 -0.0019324570894241333 0.09027276933193207 -0.1269288957118988 0.1538304090499878 -0.042670994997024536 -0.01637096516788006 0.015150874853134155 -0.05001445114612579 -0.08595707267522812 -0.0899742841720581 0.12561693787574768 -0.1561388522386551 0.1332431435585022 0.08952979743480682 -0.014460831880569458 0.13558171689510345 0.03930560499429703 0.021435163915157318 -0.006703563034534454 -0.06098294258117676 -0.2508716285228729 -0.08183499425649643 0.16708806157112122 -0.0052613765001297 -0.005895674228668213 0.0042847320437431335
00033547.jpg,
00035693.jpg,-0.0993516594171524 0.06001276150345802 -0.023002754896879196 -0.05666054040193558 -0.18748144805431366 -0.0014407262206077576 0.03822097182273865 -0.11850054562091827 0.10349056869745255 -0.12551480531692505 0.10597099363803864 -0.09560669958591461 -0.3334248960018158 0.03513713553547859 0.0008895024657249451 0.08605562895536423 -0.16969433426856995 -0.08242473006248474 -0.1937752217054367 -0.11682577431201935 -0.027709268033504486 -0.0338924378156662 -0.011188164353370667 -0.0392586812376976 -0.05407627671957016 -0.3582794666290283 -0.06343204528093338 -0.019274577498435974 -0.010632907040417194 -0.11871467530727386 0.06331437081098557 0.06449560821056366 -0.15736766159534454 -0.04494835436344147 -0.025556646287441254 0.054290905594825745 -0.13444943726062775 -0.1243317574262619 0.1721632480621338 -0.03769032284617424 -0.1583888977766037 0.0219620019197464 0.012468092143535614 0.25403299927711487 0.19511233270168304 -0.01844712160527706 -0.011057320982217789 -0.05316174030303955 0.13164402544498444 -0.2950040102005005 -0.012131220661103725 0.12169060111045837 0.05276408791542053 0.014508195221424103 0.10936184227466583 -0.11039245873689651 0.035532087087631226 0.16129732131958008 -0.14023596048355103 0.00019627809524536133 0.11139698326587677 -0.15602493286132812 -0.08971604704856873 -0.0830499455332756 0.1789330542087555 0.12212303280830383 -0.10327377915382385 -0.09243805706501007 0.17322635650634766 -0.12661483883857727 -0.05322181433439255 -0.0585283562541008 -0.04587075486779213 -0.16873063147068024 -0.25155672430992126 0.05301240086555481 0.34438955783843994 0.12379717826843262 -0.17230333387851715 -0.04285718873143196 -0.07327098399400711 0.02823297679424286 0.09399734437465668 0.04638136923313141 -0.13166502118110657 -0.09675002098083496 -0.12800419330596924 0.04720105230808258 0.16409538686275482 -0.041544944047927856 -0.05643932521343231 0.18947093188762665 0.0344679020345211 -0.06939144432544708 0.0636296272277832 0.03006291389465332 -0.16928833723068237 -0.03635461628437042 -0.16332054138183594 -0.008126124739646912 0.18832392990589142 -0.20177090167999268 -0.042518340051174164 0.14002594351768494 -0.17790861427783966 0.20536811649799347 -0.04844100773334503 -0.02276819571852684 0.03195178508758545 -0.1425078809261322 -0.07419513165950775 0.07989050447940826 0.16159647703170776 -0.26387861371040344 0.1602264791727066 0.1908247470855713 -0.01394287683069706 0.16437116265296936 0.07108950614929199 -0.006893575191497803 -0.01097637414932251 0.017624452710151672 -0.23107320070266724 -0.14874768257141113 0.03687557578086853 0.07246354222297668 -0.028065159916877747 0.03276166692376137
00035334.jpg,-0.09355886280536652 0.09330978244543076 0.05990228056907654 -0.12135574966669083 -0.14919796586036682 0.032898955047130585 -0.02331383340060711 -0.09547565132379532 0.27234628796577454 -0.0608084611594677 0.21170437335968018 -0.05566263943910599 -0.3021765947341919 -0.06775517761707306 0.005625374615192413 0.17809075117111206 -0.18245986104011536 -0.1538449227809906 -0.06029742956161499 -0.0581536740064621 -0.03481614589691162 -0.04557044431567192 0.08975817263126373 0.06147295981645584 -0.20216962695121765 -0.34981757402420044 -0.1187523826956749 -0.09921916574239731 0.015181507915258408 -0.10776209831237793 -0.06351978331804276 0.12945464253425598 -0.10140295326709747 0.012210160493850708 0.053390294313430786 0.16668753325939178 -0.17084065079689026 -0.12297608703374863 0.24526633322238922 -0.028362635523080826 -0.2179168462753296 -0.015334904193878174 0.034840747714042664 0.21940408647060394 0.303366094827652 -0.056698888540267944 0.03216511383652687 -0.06585738062858582 0.19701707363128662 -0.2850184440612793 0.07771499454975128 0.24762968719005585 0.06914933770895004 0.08443974703550339 0.09652270376682281 -0.09446962177753448 -0.041404664516448975 0.22783730924129486 -0.24268436431884766 -0.013494858518242836 0.10095234960317612 -0.12032997608184814 -0.15019527077674866 -0.112240269780159 0.1540602147579193 0.24475504457950592 -0.21302573382854462 -0.20658054947853088 0.1935328096151352 -0.15483438968658447 -0.007157266139984131 0.1326705366373062 -0.18729613721370697 -0.22049835324287415 -0.18584692478179932 0.040337517857551575 0.3873380422592163 0.11435071378946304 -0.11676390469074249 -0.007656063884496689 -0.06266412883996964 -0.03504161536693573 -0.06362218409776688 0.1090308129787445 -0.0714922845363617 -0.05714736878871918 -0.10238417983055115 0.031117022037506104 0.11496199667453766 -0.08358125388622284 0.030162472277879715 0.24609723687171936 0.024043306708335876 0.05616368353366852 -0.009025863371789455 0.10102812200784683 -0.11861337721347809 -0.0027287788689136505 -0.14988529682159424 -0.032990552484989166 0.02836473286151886 -0.07988041639328003 -0.0058908164501190186 0.029903829097747803 -0.09846291691064835 0.22456860542297363 0.018274977803230286 0.04512924700975418 -0.020523197948932648 -0.12129099667072296 -0.050870656967163086 -0.008650779724121094 0.17914626002311707 -0.34433475136756897 0.1430530846118927 0.0961415097117424 0.011293024756014347 0.12946170568466187 0.05490361154079437 0.09157542884349823 0.01954546570777893 -0.08209377527236938 -0.13649509847164154 -0.03151092305779457 0.02089500240981579 0.0007708072662353516 -0.014067113399505615 0.011109702289104462
00035491.jpg,
00032498.jpg,-0.05806642770767212 0.10460352897644043 0.07322215288877487 0.045591630041599274 -0.07911153137683868 -0.0066141411662101746 -0.05545296147465706 -0.09499332308769226 0.12161272764205933 -0.0630989670753479 0.16932560503482819 -0.03253382444381714 -0.2501392066478729 0.005879655480384827 -0.09180609881877899 0.11116751283407211 -0.1382729411125183 -0.0662645697593689 -0.08989063650369644 -0.09227868914604187 0.014096405357122421 0.08477946370840073 0.08520898967981339 0.008529186248779297 -0.12606433033943176 -0.22200198471546173 -0.05495737865567207 -0.057257506996393204 0.026603300124406815 -0.15141497552394867 0.017957180738449097 0.10382301360368729 -0.22706210613250732 -0.04262753203511238 -0.04258514940738678 0.03861042484641075 -0.022041402757167816 -0.021319523453712463 0.24105657637119293 0.07759936898946762 -0.17376708984375 0.10364530980587006 0.07092209160327911 0.3000996708869934 0.21945922076702118 -0.004934761673212051 -0.0583532340824604 0.00021055340766906738 0.09991548955440521 -0.26235368847846985 -0.026431702077388763 0.21804338693618774 0.11236566305160522 0.06079430133104324 0.03224479407072067 -0.1399618685245514 -0.017435520887374878 0.1288384199142456 -0.13210640847682953 0.11108462512493134 0.07711321115493774 -0.05113381892442703 0.044340796768665314 -0.01049620658159256 0.12662047147750854 0.040194250643253326 -0.08560578525066376 -0.11522646248340607 0.16000470519065857 -0.12548227608203888 -0.03928731381893158 0.13774070143699646 -0.12159179151058197 -0.16933155059814453 -0.2500646412372589 0.05535511672496796 0.35513344407081604 0.10772775113582611 -0.09142832458019257 0.032577261328697205 -0.09956753253936768 -0.0661403238773346 -0.07671959698200226 0.05416427552700043 -0.04483978450298309 -0.049257129430770874 -0.07081789523363113 0.05248880386352539 0.17049001157283783 0.02369658648967743 -0.022776030004024506 0.26169493794441223 0.023544568568468094 -0.02738058567047119 -0.023200660943984985 0.060229696333408356 -0.1375689059495926 -0.022400297224521637 -0.14537975192070007 -0.01770884543657303 -0.03614775836467743 -0.1496874839067459 0.020685583353042603 0.14144179224967957 -0.18320000171661377 0.15834349393844604 -0.028543204069137573 -0.020556190982460976 -0.01820552349090576 0.09579406678676605 -0.06479603052139282 0.03773149847984314 0.1570696234703064 -0.25744351744651794 0.21783094108104706 0.17100495100021362 0.005810325965285301 0.05593540146946907 0.0639561116695404 0.10504602640867233 -0.008697509765625 0.04266248643398285 -0.11238019913434982 -0.17093652486801147 -0.035670049488544464 -0.04656698554754257 0.0076596736907958984 0.07927709072828293
00034953.jpg,-0.06573712080717087 0.04122292995452881 0.12936699390411377 -0.08151433616876602 -0.10730206966400146 0.03983902186155319 -0.03407678380608559 -0.022070955485105515 0.13959679007530212 -0.12686346471309662 0.20213302969932556 -0.06980044394731522 -0.20902711153030396 -0.07464434206485748 -0.016349628567695618 0.16399553418159485 -0.18905164301395416 -0.11568805575370789 -0.04349011182785034 0.01385413110256195 0.02901485003530979 0.048900142312049866 0.00879061222076416 0.023402877151966095 -0.2041870355606079 -0.3972066044807434 -0.0748189240694046 -0.1385337859392166 -0.04696091264486313 -0.0818614661693573 -0.05723382160067558 0.09804826974868774 -0.1569424867630005 -0.05252174660563469 0.004053093492984772 0.0362984873354435 -0.03477654606103897 -0.08133934438228607 0.1478288620710373 0.05930542200803757 -0.17538145184516907 0.02976827323436737 0.0408606231212616 0.232384592294693 0.0898885726928711 0.04158763214945793 0.005742608569562435 -0.016056686639785767 0.14110979437828064 -0.2775016129016876 0.023544995114207268 0.10263670980930328 0.08972981572151184 0.075752392411232 0.14634351432323456 -0.08975464850664139 0.10877446830272675 0.0738130509853363 -0.2417798787355423 0.06576397269964218 -0.0230901837348938 -0.07677412778139114 0.05424053966999054 -0.05003637075424194 0.16935452818870544 0.08388327062129974 -0.0372832752764225 -0.056638456881046295 0.15882737934589386 -0.073729507625103 -0.0536845400929451 0.009894203394651413 -0.10655056685209274 -0.1744462549686432 -0.28244540095329285 0.010608270764350891 0.3629755973815918 0.2160273939371109 -0.21275195479393005 0.025714073330163956 -0.014419643208384514 -0.0669415295124054 0.07658971846103668 0.10210314393043518 -0.04198984056711197 0.01596975326538086 -0.047372110188007355 0.03471340239048004 0.14628584682941437 -0.01885516196489334 -0.0011559221893548965 0.24210762977600098 0.03339846432209015 0.03932173550128937 0.07047098875045776 -0.05987992137670517 -0.10765518248081207 -0.006670333445072174 -0.11592278629541397 0.03436204791069031 0.005182228982448578 -0.06310570985078812 -0.022724449634552002 0.10455647110939026 -0.16961507499217987 0.119842030107975 -0.00815427303314209 -0.10379090905189514 -0.03972405940294266 0.06624332070350647 -0.08303165435791016 -0.03650270402431488 0.08262044191360474 -0.2507457137107849 0.1277386099100113 0.18265150487422943 0.00410263380035758 0.15282008051872253 0.025358684360980988 0.014710105955600739 -0.035321831703186035 -0.012824773788452148 -0.1338149905204773 -0.12608085572719574 0.11731412261724472 -0.03236877918243408 0.032215967774391174 0.028296060860157013
00032463.jpg,-0.09087366610765457 0.12915092706680298 0.09697140753269196 -0.08073808252811432 -0.11235339939594269 -0.006063126027584076 -0.032155364751815796 -0.16249752044677734 0.1552310436964035 -0.04450934752821922 0.09517016261816025 -0.06537435948848724 -0.2884417474269867 0.0989065021276474 -0.04719391092658043 0.16232335567474365 -0.186109259724617 -0.2310589998960495 -0.04639114439487457 -0.021393612027168274 -0.022557629272341728 0.014361917972564697 0.03922206908464432 0.10374296456575394 -0.10099493712186813 -0.23413312435150146 -0.07517963647842407 -0.0262552872300148 0.0629967749118805 -0.039537087082862854 0.018854748457670212 0.090292789041996 -0.17538461089134216 0.04464905709028244 0.0694756805896759 0.07586666941642761 0.058212295174598694 -0.11777513474225998 0.21990051865577698 0.03939907252788544 -0.2659813165664673 -0.02059619128704071 0.12478800117969513 0.26961177587509155 0.1986297369003296 0.013927046209573746 0.02860185131430626 -0.10007256269454956 0.15368139743804932 -0.3325173854827881 0.042145561426877975 0.2350558489561081 0.0960177406668663 0.031777143478393555 0.07636146247386932 -0.21053460240364075 0.06513860821723938 0.11629153788089752 -0.1713002771139145 0.1392371952533722 0.10978847742080688 -0.0058065056800842285 0.10706017911434174 -0.07623644918203354 0.20339272916316986 0.067380391061306 -0.13962891697883606 -0.14035281538963318 0.12894991040229797 -0.17618826031684875 -0.11600874364376068 0.0803121030330658 -0.14672380685806274 -0.1636972427368164 -0.337354838848114 -0.04685549437999725 0.3765485882759094 0.13799336552619934 -0.13995645940303802 0.10772408545017242 -0.056415438652038574 -0.05217716842889786 -0.059507980942726135 0.16395728290081024 -0.11343977600336075 -0.002842813730239868 -0.1140698567032814 -0.03541181981563568 0.3253273665904999 -0.012292362749576569 0.019548706710338593 0.26212722063064575 -0.0038116872310638428 -0.04427744448184967 -0.04654560983181 0.12769480049610138 -0.1242065355181694 -0.06237688288092613 -0.1470140516757965 -0.05612275004386902 -0.08221853524446487 -0.04832533001899719 -0.014116734266281128 0.17846152186393738 -0.3209775984287262 0.12296746671199799 -0.05647880584001541 -0.06805745512247086 -0.09320822358131409 0.0246126651763916 -0.04044414311647415 -0.005708411335945129 0.16510245203971863 -0.25214651226997375 0.16104760766029358 0.22489100694656372 0.05292331427335739 0.038712795823812485 0.034320175647735596 0.057960428297519684 0.05383342504501343 0.02245764434337616 -0.023660734295845032 -0.14707399904727936 0.009196653962135315 -0.10254441946744919 -0.027287006378173828 0.10060067474842072
00035330.jpg,-0.1535431146621704 0.0679636001586914 0.11305311322212219 -0.006744222715497017 -0.11094190180301666 -0.03314324468374252 0.060921840369701385 -0.10318517684936523 0.18642312288284302 -0.15662769973278046 0.09392651170492172 -0.06572426855564117 -0.3570632338523865 -0.017709694802761078 0.016130365431308746 0.23184974491596222 -0.11059300601482391 -0.20080161094665527 -0.15181884169578552 -0.05171935260295868 0.004614861682057381 0.12809592485427856 0.004751440137624741 0.016671068966388702 -0.10399629175662994 -0.2944469451904297 -0.052948128432035446 -0.05642099678516388 0.020172419026494026 -0.017464295029640198 0.027571097016334534 0.10210934281349182 -0.12961247563362122 -0.0138353630900383 0.11742482334375381 0.06187447905540466 -0.11731697618961334 -0.059728994965553284 0.24276995658874512 0.008923779241740704 -0.26531824469566345 -0.12562024593353271 0.10492917895317078 0.1846439242362976 0.24797163903713226 0.00042965449392795563 -0.03453289344906807 -0.14548549056053162 0.07190118730068207 -0.37054553627967834 -0.04975868761539459 0.18071642518043518 0.0857117623090744 0.1767929196357727 0.06869789958000183 -0.18230274319648743 -0.012930423021316528 0.14392977952957153 -0.25208166241645813 0.016335755586624146 0.06436485797166824 -0.1737174391746521 -0.07762229442596436 -0.03270329535007477 0.1593630313873291 0.09352144598960876 -0.1704770028591156 -0.1537598818540573 0.21188969910144806 -0.2720286250114441 -0.05982523038983345 0.0991273820400238 -0.02577333152294159 -0.16967490315437317 -0.22241416573524475 -0.08571544289588928 0.3181699216365814 0.17602810263633728 -0.14042069017887115 -0.04121984541416168 -0.07712748646736145 -0.012097418308258057 -0.03132251650094986 0.07054223120212555 -0.07247859984636307 -0.11147582530975342 -0.010345201939344406 -0.040480270981788635 0.16671793162822723 -0.05999143421649933 0.06408613175153732 0.2574526369571686 0.04647183045744896 -0.005523502826690674 -0.01219070516526699 0.047242842614650726 -0.10318765044212341 -0.06499210000038147 -0.142173171043396 -0.09580700844526291 -0.046824969351291656 -0.057191211730241776 0.11586491018533707 0.10340099036693573 -0.1501447856426239 0.2489321529865265 -0.029173582792282104 -0.023878976702690125 0.0007050484418869019 -0.03307884931564331 -0.05300973728299141 0.007405474781990051 0.1526210457086563 -0.17696671187877655 0.20729215443134308 0.15919286012649536 -0.06963352113962173 0.14041215181350708 0.05990099161863327 0.12535327672958374 -0.035085782408714294 -0.0640079453587532 -0.12487772107124329 -0.11285385489463806 0.06791336089372635 -0.029225096106529236 0.022423580288887024 -0.005803398787975311
00035697.jpg,-0.08095263689756393 0.056435372680425644 0.09866614639759064 -0.06814347952604294 -0.1635398417711258 0.008427586406469345 -0.10554605722427368 -0.07382917404174805 0.07377377897500992 -0.13302944600582123 0.155770406126976 -0.007988065481185913 -0.23677223920822144 -0.031495533883571625 0.0069909170269966125 0.18185418844223022 -0.1046210303902626 -0.1009903997182846 -0.0849100723862648 -0.08610465377569199 -0.0009633637964725494 0.09069034457206726 -0.01301804929971695 0.06573030352592468 -0.05404768884181976 -0.33662164211273193 -0.05735165998339653 -0.036539770662784576 -0.0077558886259794235 -0.0824938714504242 -0.07063461095094681 0.05032339319586754 -0.10498281568288803 0.01668689399957657 0.03133377060294151 0.05915609747171402 -0.13541071116924286 -0.1062542051076889 0.10011990368366241 0.04954862222075462 -0.14936602115631104 0.0007457584142684937 0.04229748249053955 0.1995445042848587 0.22445234656333923 0.039125747978687286 0.0822693258523941 -0.029894918203353882 0.08133292943239212 -0.2755613327026367 0.0411350317299366 0.16924379765987396 0.09991398453712463 0.05315113812685013 0.10822609066963196 -0.2079969346523285 -0.03182557225227356 0.12060648202896118 -0.13685499131679535 0.05161190778017044 -0.005143649876117706 -0.03328680992126465 -0.04891978204250336 -0.04144904017448425 0.21730904281139374 0.14827853441238403 -0.1327909529209137 -0.13350918889045715 0.1625247746706009 -0.13101594150066376 -0.0821685940027237 -0.003924231976270676 -0.1602863222360611 -0.1839269995689392 -0.1985238939523697 0.031931668519973755 0.30207064747810364 0.15662342309951782 -0.15921461582183838 0.041190072894096375 -0.08210047334432602 0.028818268328905106 -0.009286046028137207 0.04435299336910248 -0.06989896297454834 -0.06657499819993973 -0.05201992392539978 0.0017170161008834839 0.1139713004231453 -0.045488178730010986 -0.009808873757719994 0.23238509893417358 0.023244328796863556 -0.02728019654750824 0.028599560260772705 0.01564374566078186 -0.09933914989233017 -0.020930655300617218 -0.08364494889974594 -0.09128336608409882 0.03659415990114212 -0.11690834164619446 0.03634388744831085 0.09278036653995514 -0.19838793575763702 0.18975797295570374 -0.036679454147815704 0.036854736506938934 0.018697060644626617 0.03569386899471283 -0.14058707654476166 -0.01657038927078247 0.13487517833709717 -0.22785893082618713 0.185798779129982 0.19500434398651123 0.036558061838150024 0.16269803047180176 0.10067374259233475 0.0806485041975975 0.023743465542793274 -0.051735781133174896 -0.09241881221532822 -0.09532885253429413 0.04021184518933296 0.004310190677642822 -0.02212315797805786 0.07310742139816284
00035683.jpg,-0.06302797794342041 -0.009873680770397186 0.034808989614248276 -0.03705286234617233 -0.1028529480099678 -0.0007749125361442566 -0.030651748180389404 -0.11529644578695297 0.09288879483938217 -0.17695026099681854 0.05922944098711014 -0.10683629661798477 -0.24386611580848694 0.08112847059965134 -0.08098558336496353 0.16460596024990082 -0.09842177480459213 -0.2201988399028778 -0.047517769038677216 -0.03851631283760071 0.06193014606833458 -0.026252513751387596 -0.03256726264953613 0.17252328991889954 -0.1458107829093933 -0.31414294242858887 -0.07270509004592896 -0.10478650033473969 -0.03272183611989021 -0.00278685986995697 -0.05458633601665497 0.043492209166288376 -0.18841060996055603 0.07386654615402222 0.032680124044418335 0.09685733914375305 0.0008709430694580078 -0.04203413426876068 0.22977276146411896 0.021465841680765152 -0.27375680208206177 0.002962857484817505 0.12373488396406174 0.24290731549263 0.16404125094413757 0.001779705286026001 -0.021232493221759796 0.0002525150775909424 0.19338008761405945 -0.3263653516769409 0.07315084338188171 0.12467560917139053 0.14720122516155243 0.11157073080539703 0.11250357329845428 -0.165323868393898 0.06506150960922241 0.09783065319061279 -0.1518963873386383 0.10157967358827591 -0.02653658390045166 -0.0639277771115303 0.021425141021609306 -0.055476024746894836 0.2089596390724182 0.10997264087200165 -0.06883121281862259 -0.1271696537733078 0.22063754498958588 -0.25121426582336426 -0.023033905774354935 0.08813100308179855 -0.09321892261505127 -0.14190328121185303 -0.2316192090511322 -0.021015644073486328 0.32707566022872925 0.20759886503219604 -0.19270756840705872 0.06169658526778221 0.013593710958957672 -0.005603313446044922 0.06279028207063675 0.0775907039642334 -0.02100786566734314 0.0644017830491066 -0.08218050748109818 0.01567956805229187 0.24705946445465088 -0.03752829134464264 0.04439161345362663 0.28475844860076904 0.022694390267133713 0.005140535533428192 0.07317132502794266 0.0505860298871994 -0.13327306509017944 -0.07234887778759003 -0.18367259204387665 -0.031061165034770966 -0.006369337439537048 -0.013872248120605946 0.009269699454307556 0.09692353755235672 -0.24779734015464783 0.1301461160182953 -0.10665328800678253 -0.047719135880470276 -0.05927068740129471 0.09986232221126556 -0.10719114542007446 -0.0431549996137619 0.12315670400857925 -0.20218858122825623 0.11150731146335602 0.13430285453796387 -0.009677830152213573 0.056108102202415466 -0.0053056105971336365 0.007521703839302063 0.006074771285057068 -0.061874665319919586 -0.17385290563106537 -0.09488796442747116 0.1021263375878334 -0.08869148045778275 -0.04551757872104645 0.03252206742763519
00035654.jpg,-0.08664757013320923 0.03892752528190613 0.08221714198589325 -0.0669763833284378 -0.07724860310554504 -0.028971277177333832 0.0035393275320529938 -0.1047482043504715 0.1946326643228531 -0.16477572917938232 0.10412106662988663 -0.08645369112491608 -0.23409885168075562 0.17929890751838684 -0.12285658717155457 0.1676444113254547 -0.15856850147247314 -0.19560861587524414 -0.1882122904062271 -0.17218774557113647 -0.04944116249680519 0.17190539836883545 0.014663796871900558 0.01595168188214302 -0.18825173377990723 -0.26418909430503845 -0.0586416982114315 -0.09387552738189697 0.05573190376162529 -0.03579556941986084 0.009426560252904892 0.14621397852897644 -0.07936045527458191 0.07440970838069916 0.14003753662109375 0.06395411491394043 -0.007118500769138336 -0.08658362179994583 0.2421496957540512 0.03545773774385452 -0.2107391059398651 -0.034649983048439026 0.14423879981040955 0.28267037868499756 0.1470295786857605 -0.08062420785427094 -0.010260423645377159 -0.06518314778804779 0.11618074774742126 -0.2636920213699341 -0.013292571529746056 0.1251286119222641 0.11398684978485107 0.1541401594877243 0.12688559293746948 -0.18841275572776794 0.025066614151000977 0.169247567653656 -0.14113101363182068 0.08819109201431274 0.05263752490282059 -0.12846718728542328 -0.029064709320664406 -0.011249125003814697 0.14608913660049438 0.06264632940292358 -0.1330944150686264 -0.19282418489456177 0.16646461188793182 -0.17239254713058472 -0.012540742754936218 0.13838084042072296 -0.09108126163482666 -0.12603658437728882 -0.14864100515842438 -0.04774518311023712 0.3601558208465576 0.10792475193738937 -0.12209269404411316 0.04039761796593666 -0.020208176225423813 -0.04562000930309296 -0.01716490089893341 0.06575019657611847 -0.11520542204380035 -0.02451322227716446 -0.07132542133331299 0.021849125623703003 0.24036157131195068 -0.03328046202659607 -0.03105032816529274 0.1781286746263504 -0.014658071100711823 -0.04671920835971832 -0.005203410983085632 0.07488121837377548 -0.20745548605918884 -0.04966078698635101 -0.10115783661603928 -0.048147983849048615 -0.010025270283222198 -0.034804459661245346 -0.034633517265319824 0.1039803996682167 -0.16156208515167236 0.195720374584198 -0.07534757256507874 -0.07099103927612305 -0.05302444100379944 0.05220985412597656 -0.0016452744603157043 -0.010300695896148682 0.1770070493221283 -0.22917655110359192 0.09605494141578674 0.17472314834594727 0.01135934330523014 0.14030277729034424 -0.010486871004104614 -0.00151747465133667 0.021777793765068054 0.06260581314563751 -0.13646000623703003 -0.13406887650489807 0.02005237713456154 -0.055959612131118774 -0.05088342726230621 0.01327119767665863
00032885.jpg,
00032649.jpg,
00033557.jpg,
